,batteryPercentageState,powerConsumption,powerFeedIn,powerProduction,powerPurchased,powerSelfConsumption,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,visibility,windBearing,windSpeed
2017-06-02 06:49:40,10.081702,,,,,,,,,,,,,,,,,,,
2017-06-02 06:54:40,10.081702,,,,,,,,,,,,,,,,,,,
2017-06-02 06:59:40,10.081702,,,,,,,,,,,,,,,,,,,
2017-06-02 07:00:00,,778.5646,24.524786,793.0,9.089366,778.5646,76.41,0.0,65.91,0.72,clear-night,0.0,0.0,,1018.2,Clear,75.77,10.0,44.0,10.29
2017-06-02 07:04:40,10.174194,,,,,,,,,,,,,,,,,,,
2017-06-02 07:09:40,10.3591795,,,,,,,,,,,,,,,,,,,
2017-06-02 07:14:40,10.497919,,,,,,,,,,,,,,,,,,,
2017-06-02 07:15:00,,618.9673,7.4471229999999995,581.6667,44.747772,581.6667,,,,,,,,,,,,,,
2017-06-02 07:19:39,10.898721,,,,,,,,,,,,,,,,,,,
2017-06-02 07:24:39,11.422846,,,,,,,,,,,,,,,,,,,
2017-06-02 07:29:39,12.162787,,,,,,,,,,,,,,,,,,,
2017-06-02 07:30:00,,811.22614,68.50625600000001,825.0,44.594425,811.22614,,,,,,,,,,,,,,
2017-06-02 07:34:39,13.010636,,,,,,,,,,,,,,,,,,,
2017-06-02 07:39:39,14.043470999999998,,,,,,,,,,,,,,,,,,,
2017-06-02 07:44:39,14.937567999999999,,,,,,,,,,,,,,,,,,,
2017-06-02 07:45:00,,628.7444,83.35871999999999,702.3333,11.769756,628.7444,,,,,,,,,,,,,,
2017-06-02 07:49:39,16.032064000000002,,,,,,,,,,,,,,,,,,,
2017-06-02 07:54:38,17.296131,,,,,,,,,,,,,,,,,,,
2017-06-02 07:59:38,18.853089999999998,,,,,,,,,,,,,,,,,,,
2017-06-02 08:00:00,,731.1331,15.710460000000001,739.6667,7.1769204,731.1331,76.08,0.07,63.98,0.67,clear-night,0.0015,0.15,rain,1018.55,Clear,75.66,10.0,51.0,9.67
2017-06-02 08:04:38,20.456297,,,,,,,,,,,,,,,,,,,
2017-06-02 08:09:38,22.24449,,,,,,,,,,,,,,,,,,,
2017-06-02 08:14:38,23.940186999999998,,,,,,,,,,,,,,,,,,,
2017-06-02 08:15:00,,769.60876,0.19648743,692.6667,94.805275,692.6667,,,,,,,,,,,,,,
2017-06-02 08:19:38,25.651301999999998,,,,,,,,,,,,,,,,,,,
2017-06-02 08:24:38,27.609064,,,,,,,,,,,,,,,,,,,
2017-06-02 08:29:37,29.643904,,,,,,,,,,,,,,,,,,,
2017-06-02 08:30:00,,608.1505,0.0,599.6667,8.483829,599.6667,,,,,,,,,,,,,,
2017-06-02 08:34:37,31.940804999999997,,,,,,,,,,,,,,,,,,,
2017-06-02 08:39:37,34.80808,,,,,,,,,,,,,,,,,,,
2017-06-02 08:44:37,37.58286,,,,,,,,,,,,,,,,,,,
2017-06-02 08:45:00,,569.3734,4.047071,570.6667,2.7538185,569.3734,,,,,,,,,,,,,,
2017-06-02 08:49:37,40.234314000000005,,,,,,,,,,,,,,,,,,,
2017-06-02 08:54:37,43.086174,,,,,,,,,,,,,,,,,,,
2017-06-02 08:59:36,46.07677,,,,,,,,,,,,,,,,,,,
2017-06-02 09:00:00,,825.35547,14.368638,227.33333,904.0574300000001,227.33333,75.16,0.05,63.83,0.69,clear-night,0.0,0.0,,1018.39,Clear,74.75,10.0,47.0,7.53
2017-06-02 09:04:36,49.529827000000004,,,,,,,,,,,,,,,,,,,
2017-06-02 09:09:36,53.090796999999995,,,,,,,,,,,,,,,,,,,
2017-06-02 09:14:36,55.834747,,,,,,,,,,,,,,,,,,,
2017-06-02 09:15:00,,776.4317599999999,171.79433999999998,940.3333,5.8927445,776.4317599999999,,,,,,,,,,,,,,
2017-06-02 09:19:36,58.517033,,,,,,,,,,,,,,,,,,,
2017-06-02 09:24:36,62.32465,,,,,,,,,,,,,,,,,,,
2017-06-02 09:29:36,64.88361,,,,,,,,,,,,,,,,,,,
2017-06-02 09:30:00,,640.4449,391.5551,1111.0,0.0,640.4449,,,,,,,,,,,,,,
2017-06-02 09:34:35,67.95129,,,,,,,,,,,,,,,,,,,
2017-06-02 09:39:35,70.81855999999999,,,,,,,,,,,,,,,,,,,
2017-06-02 09:44:35,74.718666,,,,,,,,,,,,,,,,,,,
2017-06-02 09:45:00,,953.3208599999999,557.8914,1484.0,24.212239999999998,953.3208599999999,,,,,,,,,,,,,,
2017-06-02 09:49:35,78.31047,,,,,,,,,,,,,,,,,,,
2017-06-02 09:54:35,80.91568000000001,,,,,,,,,,,,,,,,,,,
2017-06-02 09:59:35,84.73871,,,,,,,,,,,,,,,,,,,
2017-06-02 10:00:00,,686.7929,106.56393999999999,562.6667,287.6902,562.6667,74.71,0.0,64.84,0.73,clear-night,0.0,0.0,,1017.85,Clear,74.18,10.0,45.0,9.64
2017-06-02 10:04:34,88.438416,,,,,,,,,,,,,,,,,,,
2017-06-02 10:09:34,91.42900999999999,,,,,,,,,,,,,,,,,,,
2017-06-02 10:14:34,93.35594,,,,,,,,,,,,,,,,,,,
2017-06-02 10:15:00,,854.18713,912.81287,1765.0,0.0,854.18713,,,,,,,,,,,,,,
2017-06-02 10:19:34,96.839836,,,,,,,,,,,,,,,,,,,
2017-06-02 10:24:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 10:29:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 10:30:00,,1104.5228,2576.1438,3680.6667,0.0,1104.5228,,,,,,,,,,,,,,
2017-06-02 10:34:34,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 10:39:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 10:44:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 10:45:00,,917.7587,3632.2412,4550.0,0.0,917.7587,,,,,,,,,,,,,,
2017-06-02 10:49:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 10:54:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 10:59:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:00:00,,905.9929,2866.3403,3772.3333,0.0,905.9929,74.4,0.12,63.42,0.7,clear-night,0.0012,0.12,rain,1017.38,Clear,74.02,10.0,42.0,7.15
2017-06-02 11:04:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:09:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:14:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:15:00,,1096.0809,1952.5858,3048.6667,0.0,1096.0809,,,,,,,,,,,,,,
2017-06-02 11:19:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:24:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:29:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:30:00,,1042.5054,943.16125,1985.6666,0.0,1042.5054,,,,,,,,,,,,,,
2017-06-02 11:34:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:39:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:44:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:45:00,,1272.183,2727.1504,3999.3333,0.0,1272.183,,,,,,,,,,,,,,
2017-06-02 11:49:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:54:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 11:59:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:00:00,,1605.8734,3243.46,4849.3335,0.0,1605.8734,73.74,0.18,64.07,0.73,clear-night,0.0024,0.12,rain,1016.8,Clear,73.29,10.0,37.0,8.93
2017-06-02 12:04:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:09:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:14:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:15:00,,1534.6044,2871.7290000000003,4406.3335,0.0,1534.6044,,,,,,,,,,,,,,
2017-06-02 12:19:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:24:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:29:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:30:00,,1145.843,2245.8235,3391.6667,0.0,1145.843,,,,,,,,,,,,,,
2017-06-02 12:34:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:39:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:44:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:45:00,,1096.9862,3422.6804,4519.6665,0.0,1096.9862,,,,,,,,,,,,,,
2017-06-02 12:49:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:54:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 12:59:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:00:00,,758.85956,4188.3237,4868.0,0.0,758.85956,74.01,0.22,65.24,0.76,clear-night,0.0,0.0,,1016.59,Clear,73.41,10.0,45.0,9.52
2017-06-02 13:04:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:09:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:14:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:15:00,,1337.2893,3141.3774,4478.6665,0.0,1337.2893,,,,,,,,,,,,,,
2017-06-02 13:19:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:24:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:29:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:30:00,,1331.4342,3539.8992,4871.3335,0.0,1331.4342,,,,,,,,,,,,,,
2017-06-02 13:34:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:39:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:44:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:45:00,,1166.4089999999999,1903.2577,3069.6667,0.0,1166.4089999999999,,,,,,,,,,,,,,
2017-06-02 13:49:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:54:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 13:59:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:00:00,,1228.601,1610.7324,2838.0,0.0,1228.601,74.46,0.0,64.33,0.72,clear-night,0.0,0.0,,1016.68,Clear,73.98,10.0,58.0,8.6
2017-06-02 14:04:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:09:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:14:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:15:00,,1359.1726,2747.1606,4106.3335,0.0,1359.1726,,,,,,,,,,,,,,
2017-06-02 14:19:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:24:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:29:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:30:00,,1319.1005,2245.5662,3547.6667,0.0,1319.1005,,,,,,,,,,,,,,
2017-06-02 14:34:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:39:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:44:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:45:00,,1166.4911,2288.8423,3472.3333,0.0,1166.4911,,,,,,,,,,,,,,
2017-06-02 14:49:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:54:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 14:59:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:00:00,,1182.258,2281.0754,3463.3333,0.0,1182.258,73.79,0.19,64.72,0.75,clear-night,0.0,0.0,,1016.75,Clear,73.26,10.0,50.0,4.84
2017-06-02 15:04:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:09:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:14:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:15:00,,1018.0537,3066.2795,4084.3333,0.0,1018.0537,,,,,,,,,,,,,,
2017-06-02 15:19:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:24:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:29:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:30:00,,892.2784,586.7216,1479.0,0.0,892.2784,,,,,,,,,,,,,,
2017-06-02 15:34:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:39:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:44:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:45:00,,904.6054,1930.0613,2834.6667,0.0,904.6054,,,,,,,,,,,,,,
2017-06-02 15:49:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:54:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 15:59:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:00:00,,1062.5686,1327.4314,2390.0,0.0,1062.5686,73.77,0.26,63.48,0.71,partly-cloudy-day,0.0,0.0,,1017.26,Partly Cloudy,73.39,10.0,45.0,9.71
2017-06-02 16:04:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:09:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:14:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:15:00,,941.6892,1276.3108,2218.0,0.0,941.6892,,,,,,,,,,,,,,
2017-06-02 16:19:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:24:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:29:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:30:00,,887.89386,971.6492,1825.6666,33.876343,887.89386,,,,,,,,,,,,,,
2017-06-02 16:34:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:39:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:44:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:45:00,,764.1959,1234.8041,2003.3334,0.0,764.1959,,,,,,,,,,,,,,
2017-06-02 16:49:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:54:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 16:59:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 17:00:00,,992.7510000000001,412.24905,1405.0,0.0,992.7510000000001,75.22,0.22,62.52,0.65,clear-day,0.0,0.0,,1017.64,Clear,74.95,9.91,65.0,8.85
2017-06-02 17:04:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 17:09:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 17:14:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 17:15:00,,905.5079,186.75433,795.6667,296.59552,795.6667,,,,,,,,,,,,,,
2017-06-02 17:19:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 17:24:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 17:29:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 17:30:00,,1057.0006,0.031471252000000005,934.0,123.03211,934.0,,,,,,,,,,,,,,
2017-06-02 17:34:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 17:39:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 17:44:21,100.0,,,,,,,,,,,,,,,,,,,
2017-06-02 17:45:00,,994.0745,3.0975772999999998,989.3333,7.838744999999999,989.3333,,,,,,,,,,,,,,
2017-06-02 17:49:21,94.62663,,,,,,,,,,,,,,,,,,,
2017-06-02 17:54:20,93.64224,,,,,,,,,,,,,,,,,,,
2017-06-02 17:59:20,92.74938,,,,,,,,,,,,,,,,,,,
2017-06-02 18:00:00,,1081.6477,9.218552,1080.6666,10.199582000000001,1080.6666,78.11,0.27,62.94,0.6,partly-cloudy-day,0.0012,0.12,rain,1017.74,Partly Cloudy,77.8,10.0,53.0,10.96
2017-06-02 18:04:20,91.733376,,,,,,,,,,,,,,,,,,,
2017-06-02 18:09:20,90.640396,,,,,,,,,,,,,,,,,,,
2017-06-02 18:14:20,89.79372,,,,,,,,,,,,,,,,,,,
2017-06-02 18:15:00,,1048.3989,9.697064,1076.0,13.42936,1048.3989,,,,,,,,,,,,,,
2017-06-02 18:19:20,88.762314,,,,,,,,,,,,,,,,,,,
2017-06-02 18:24:19,87.63855,,,,,,,,,,,,,,,,,,,
2017-06-02 18:29:19,85.9452,,,,,,,,,,,,,,,,,,,
2017-06-02 18:30:00,,1041.2314,10.65672,1026.0,25.88811,1026.0,,,,,,,,,,,,,,
2017-06-02 18:34:19,84.66749,,,,,,,,,,,,,,,,,,,
2017-06-02 18:39:19,83.31280500000001,,,,,,,,,,,,,,,,,,,
2017-06-02 18:44:19,82.035095,,,,,,,,,,,,,,,,,,,
2017-06-02 18:45:00,,1038.6597,23.507642999999998,1061.0,1.1673712,1038.6597,,,,,,,,,,,,,,
2017-06-02 18:49:19,80.69581600000001,,,,,,,,,,,,,,,,,,,
2017-06-02 18:54:19,79.387314,,,,,,,,,,,,,,,,,,,
2017-06-02 18:59:18,78.01724,,,,,,,,,,,,,,,,,,,
2017-06-02 19:00:00,,934.8484,17.515778,949.3333,3.030866,934.8484,81.55,0.27,63.01,0.56,partly-cloudy-day,0.0,0.0,,1017.63,Partly Cloudy,80.15,10.0,49.0,12.27
2017-06-02 19:04:18,76.67795600000001,,,,,,,,,,,,,,,,,,,
2017-06-02 19:09:18,75.43104,,,,,,,,,,,,,,,,,,,
2017-06-02 19:14:18,73.81465,,,,,,,,,,,,,,,,,,,
2017-06-02 19:15:00,,941.30304,2.3504207000000004,921.3333,22.320158,921.3333,,,,,,,,,,,,,,
2017-06-02 19:19:18,72.660095,,,,,,,,,,,,,,,,,,,
2017-06-02 19:24:18,70.44335,,,,,,,,,,,,,,,,,,,
2017-06-02 19:29:18,69.08867,,,,,,,,,,,,,,,,,,,
2017-06-02 19:30:00,,934.3797599999999,5.8096337,932.0,8.189425,932.0,,,,,,,,,,,,,,
2017-06-02 19:34:17,67.85714,,,,,,,,,,,,,,,,,,,
2017-06-02 19:39:17,66.68719499999999,,,,,,,,,,,,,,,,,,,
2017-06-02 19:44:17,65.42487,,,,,,,,,,,,,,,,,,,
2017-06-02 19:45:00,,956.3377,8.420957000000001,964.3333,0.42531332,956.3377,,,,,,,,,,,,,,
2017-06-02 19:49:17,64.316505,,,,,,,,,,,,,,,,,,,
